Transaction ID,Student ID,Book Title,Course and Year,Date Borrowed
20240610-004,2024-00318-LQ-1,Electrical Wiring and Design,DEET-1,10/6/2024
20240610-004,2024-00318-LQ-1,Industrial Motor Control,DEET-1,10/6/2024
20240610-004,2024-00318-LQ-1,Electrical Safety Standards,DEET-1,10/6/2024
20240610-004,2024-00318-LQ-1,Fundamentals of Electromechanical Systems,DEET-1,10/6/2024
20230731-002,2022-00131-LQ-0,Electrical Wiring and Design,DEET-3,31/07/2023
20230731-002,2022-00131-LQ-0,Industrial Motor Control,DEET-3,31/07/2023
20230731-002,2022-00131-LQ-0,Fundamentals of Electromechanical Systems,DEET-3,31/07/2023
20230731-002,2022-00131-LQ-0,Electrical Safety Standards,DEET-3,31/07/2023
20230731-002,2022-00131-LQ-0,Basic Electrical Engineering,DEET-3,31/07/2023
20230731-002,2022-00131-LQ-0,Introduction to Electrical Circuits,DEET-3,31/07/2023
20250328-002,2022-00364-LQ-0,Electrical Safety Standards,DEET-3,28/03/2025
20250328-002,2022-00364-LQ-0,Fundamentals of Electromechanical Systems,DEET-3,28/03/2025
20250328-002,2022-00364-LQ-0,Power Systems and Transmission,DEET-3,28/03/2025
20240316-002,2023-00473-LQ-1,Electrical Wiring and Design,DEET-2,16/03/2024
20240316-002,2023-00473-LQ-1,Fundamentals of Electromechanical Systems,DEET-2,16/03/2024
20240316-002,2023-00473-LQ-1,Introduction to Electrical Circuits,DEET-2,16/03/2024
20240316-002,2023-00473-LQ-1,Basic Electrical Engineering,DEET-2,16/03/2024
20240321-003,2021-00300-LQ-0,Applied Electronics,DEET-4,21/03/2024
20240321-003,2021-00300-LQ-0,Power Systems and Transmission,DEET-4,21/03/2024
20240321-003,2021-00300-LQ-0,Industrial Motor Control,DEET-4,21/03/2024
20240321-003,2021-00300-LQ-0,Digital and Analog Devices,DEET-4,21/03/2024
20240321-003,2021-00300-LQ-0,Fundamentals of Electromechanical Systems,DEET-4,21/03/2024
20250311-001,2023-00286-LQ-0,Basic Electrical Engineering,DEET-2,11/3/2025
20250311-001,2023-00286-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,11/3/2025
20250311-001,2023-00286-LQ-0,Industrial Motor Control,DEET-2,11/3/2025
20240526-003,2024-00169-LQ-0,Electrical Safety Standards,DEET-1,26/05/2024
20240526-003,2024-00169-LQ-0,Basic Electrical Engineering,DEET-1,26/05/2024
20240526-003,2024-00169-LQ-0,Digital and Analog Devices,DEET-1,26/05/2024
20230101-001,2023-00496-LQ-0,Basic Electrical Engineering,DEET-2,1/1/2023
20230101-001,2023-00496-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,1/1/2023
20241111-001,2022-00298-LQ-0,Applied Electronics,DEET-3,11/11/2024
20241111-001,2022-00298-LQ-0,Industrial Motor Control,DEET-3,11/11/2024
20241111-001,2022-00298-LQ-0,Instrumentation and Measurement,DEET-3,11/11/2024
20241111-001,2022-00298-LQ-0,Digital and Analog Devices,DEET-3,11/11/2024
20241111-001,2022-00298-LQ-0,Introduction to Electrical Circuits,DEET-3,11/11/2024
20241111-001,2022-00298-LQ-0,Electrical Wiring and Design,DEET-3,11/11/2024
20230423-002,2023-00404-LQ-0,Power Systems and Transmission,DEET-2,23/04/2023
20230423-002,2023-00404-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,23/04/2023
20230423-002,2023-00404-LQ-0,Electrical Safety Standards,DEET-2,23/04/2023
20240716-003,2023-00399-LQ-0,Electrical Safety Standards,DEET-2,16/07/2024
20240716-003,2023-00399-LQ-0,Electrical Wiring and Design,DEET-2,16/07/2024
20240716-003,2023-00399-LQ-0,Instrumentation and Measurement,DEET-2,16/07/2024
20240716-003,2023-00399-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,16/07/2024
20230331-002,2021-00007-LQ-1,Electrical Safety Standards,DEET-4,31/03/2023
20230331-002,2021-00007-LQ-1,Introduction to Electrical Circuits,DEET-4,31/03/2023
20230331-002,2021-00007-LQ-1,Instrumentation and Measurement,DEET-4,31/03/2023
20230331-002,2021-00007-LQ-1,Applied Electronics,DEET-4,31/03/2023
20230331-002,2021-00007-LQ-1,Digital and Analog Devices,DEET-4,31/03/2023
20230827-002,2023-00183-LQ-1,Electrical Safety Standards,DEET-2,27/08/2023
20230827-002,2023-00183-LQ-1,Fundamentals of Electromechanical Systems,DEET-2,27/08/2023
20230827-002,2023-00183-LQ-1,Introduction to Electrical Circuits,DEET-2,27/08/2023
20230827-002,2023-00183-LQ-1,Power Systems and Transmission,DEET-2,27/08/2023
20230827-002,2023-00183-LQ-1,Basic Electrical Engineering,DEET-2,27/08/2023
20250221-004,2022-00328-LQ-1,Electrical Wiring and Design,DEET-3,21/02/2025
20250221-004,2022-00328-LQ-1,Fundamentals of Electromechanical Systems,DEET-3,21/02/2025
20230106-002,2023-00207-LQ-0,Electrical Safety Standards,DEET-2,6/1/2023
20230106-002,2023-00207-LQ-0,Introduction to Electrical Circuits,DEET-2,6/1/2023
20230106-002,2023-00207-LQ-0,Instrumentation and Measurement,DEET-2,6/1/2023
20230106-002,2023-00207-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,6/1/2023
20230106-002,2023-00207-LQ-0,Industrial Motor Control,DEET-2,6/1/2023
20230106-002,2023-00207-LQ-0,Electrical Wiring and Design,DEET-2,6/1/2023
20230114-001,2024-00265-LQ-1,Applied Electronics,DEET-1,14/01/2023
20230114-001,2024-00265-LQ-1,Instrumentation and Measurement,DEET-1,14/01/2023
20230114-001,2024-00265-LQ-1,Introduction to Electrical Circuits,DEET-1,14/01/2023
20230114-001,2024-00265-LQ-1,Basic Electrical Engineering,DEET-1,14/01/2023
20241112-001,2022-00129-LQ-1,Electrical Wiring and Design,DEET-3,12/11/2024
20241112-001,2022-00129-LQ-1,Industrial Motor Control,DEET-3,12/11/2024
20241112-001,2022-00129-LQ-1,Introduction to Electrical Circuits,DEET-3,12/11/2024
20241112-001,2022-00129-LQ-1,Instrumentation and Measurement,DEET-3,12/11/2024
20241112-001,2022-00129-LQ-1,Electrical Safety Standards,DEET-3,12/11/2024
20240610-005,2023-00231-LQ-0,Electrical Wiring and Design,DEET-2,10/6/2024
20240610-005,2023-00231-LQ-0,Instrumentation and Measurement,DEET-2,10/6/2024
20240610-005,2023-00231-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,10/6/2024
20240610-005,2023-00231-LQ-0,Industrial Motor Control,DEET-2,10/6/2024
20241123-002,2023-00472-LQ-1,Fundamentals of Electromechanical Systems,DEET-2,23/11/2024
20241123-002,2023-00472-LQ-1,Electrical Wiring and Design,DEET-2,23/11/2024
20241123-002,2023-00472-LQ-1,Introduction to Electrical Circuits,DEET-2,23/11/2024
20241123-002,2023-00472-LQ-1,Electrical Safety Standards,DEET-2,23/11/2024
20241123-002,2023-00472-LQ-1,Power Systems and Transmission,DEET-2,23/11/2024
20230209-004,2022-00162-LQ-0,Electrical Safety Standards,DEET-3,9/2/2023
20230209-004,2022-00162-LQ-0,Introduction to Electrical Circuits,DEET-3,9/2/2023
20230211-002,2024-00341-LQ-1,Digital and Analog Devices,DEET-1,11/2/2023
20230211-002,2024-00341-LQ-1,Industrial Motor Control,DEET-1,11/2/2023
20230211-002,2024-00341-LQ-1,Applied Electronics,DEET-1,11/2/2023
20240511-002,2023-00065-LQ-1,Digital and Analog Devices,DEET-2,11/5/2024
20240511-002,2023-00065-LQ-1,Instrumentation and Measurement,DEET-2,11/5/2024
20240511-002,2023-00065-LQ-1,Electrical Wiring and Design,DEET-2,11/5/2024
20240511-002,2023-00065-LQ-1,Applied Electronics,DEET-2,11/5/2024
20240511-002,2023-00065-LQ-1,Fundamentals of Electromechanical Systems,DEET-2,11/5/2024
20240511-002,2023-00065-LQ-1,Introduction to Electrical Circuits,DEET-2,11/5/2024
20230204-001,2021-00428-LQ-0,Applied Electronics,DEET-4,4/2/2023
20230204-001,2021-00428-LQ-0,Industrial Motor Control,DEET-4,4/2/2023
20230204-001,2021-00428-LQ-0,Electrical Wiring and Design,DEET-4,4/2/2023
20230204-001,2021-00428-LQ-0,Electrical Safety Standards,DEET-4,4/2/2023
20230204-001,2021-00428-LQ-0,Introduction to Electrical Circuits,DEET-4,4/2/2023
20230204-001,2021-00428-LQ-0,Fundamentals of Electromechanical Systems,DEET-4,4/2/2023
20230119-002,2021-00388-LQ-1,Fundamentals of Electromechanical Systems,DEET-4,19/01/2023
20230119-002,2021-00388-LQ-1,Electrical Wiring and Design,DEET-4,19/01/2023
20230119-002,2021-00388-LQ-1,Introduction to Electrical Circuits,DEET-4,19/01/2023
20230119-002,2021-00388-LQ-1,Digital and Analog Devices,DEET-4,19/01/2023
20230119-002,2021-00388-LQ-1,Electrical Safety Standards,DEET-4,19/01/2023
20230119-002,2021-00388-LQ-1,Applied Electronics,DEET-4,19/01/2023
20241029-001,2022-00322-LQ-0,Electrical Safety Standards,DEET-3,29/10/2024
20241029-001,2022-00322-LQ-0,Power Systems and Transmission,DEET-3,29/10/2024
20241029-001,2022-00322-LQ-0,Applied Electronics,DEET-3,29/10/2024
20241029-001,2022-00322-LQ-0,Basic Electrical Engineering,DEET-3,29/10/2024
20241029-001,2022-00322-LQ-0,Industrial Motor Control,DEET-3,29/10/2024
20241029-001,2022-00322-LQ-0,Digital and Analog Devices,DEET-3,29/10/2024
20230418-002,2022-00188-LQ-1,Introduction to Electrical Circuits,DEET-3,18/04/2023
20230418-002,2022-00188-LQ-1,Digital and Analog Devices,DEET-3,18/04/2023
20241017-002,2021-00332-LQ-1,Basic Electrical Engineering,DEET-4,17/10/2024
20241017-002,2021-00332-LQ-1,Electrical Wiring and Design,DEET-4,17/10/2024
20241017-002,2021-00332-LQ-1,Industrial Motor Control,DEET-4,17/10/2024
20241017-002,2021-00332-LQ-1,Digital and Analog Devices,DEET-4,17/10/2024
20241017-002,2021-00332-LQ-1,Introduction to Electrical Circuits,DEET-4,17/10/2024
20241017-002,2021-00332-LQ-1,Power Systems and Transmission,DEET-4,17/10/2024
20230210-001,2023-00473-LQ-0,Applied Electronics,DEET-2,10/2/2023
20230210-001,2023-00473-LQ-0,Instrumentation and Measurement,DEET-2,10/2/2023
20240808-002,2024-00104-LQ-0,Industrial Motor Control,DEET-1,8/8/2024
20240808-002,2024-00104-LQ-0,Power Systems and Transmission,DEET-1,8/8/2024
20240808-002,2024-00104-LQ-0,Basic Electrical Engineering,DEET-1,8/8/2024
20240808-002,2024-00104-LQ-0,Applied Electronics,DEET-1,8/8/2024
20240107-001,2022-00013-LQ-1,Applied Electronics,DEET-3,7/1/2024
20240107-001,2022-00013-LQ-1,Instrumentation and Measurement,DEET-3,7/1/2024
20240107-001,2022-00013-LQ-1,Basic Electrical Engineering,DEET-3,7/1/2024
20240107-001,2022-00013-LQ-1,Introduction to Electrical Circuits,DEET-3,7/1/2024
20240107-001,2022-00013-LQ-1,Industrial Motor Control,DEET-3,7/1/2024
20240107-001,2022-00013-LQ-1,Electrical Safety Standards,DEET-3,7/1/2024
20241228-002,2022-00148-LQ-0,Instrumentation and Measurement,DEET-3,28/12/2024
20241228-002,2022-00148-LQ-0,Industrial Motor Control,DEET-3,28/12/2024
20241228-002,2022-00148-LQ-0,Digital and Analog Devices,DEET-3,28/12/2024
20230408-002,2021-00267-LQ-0,Instrumentation and Measurement,DEET-4,8/4/2023
20230408-002,2021-00267-LQ-0,Fundamentals of Electromechanical Systems,DEET-4,8/4/2023
20230408-002,2021-00267-LQ-0,Electrical Wiring and Design,DEET-4,8/4/2023
20230408-002,2021-00267-LQ-0,Industrial Motor Control,DEET-4,8/4/2023
20230408-002,2021-00267-LQ-0,Power Systems and Transmission,DEET-4,8/4/2023
20231005-001,2021-00078-LQ-1,Digital and Analog Devices,DEET-4,5/10/2023
20231005-001,2021-00078-LQ-1,Introduction to Electrical Circuits,DEET-4,5/10/2023
20231005-001,2021-00078-LQ-1,Electrical Wiring and Design,DEET-4,5/10/2023
20230606-001,2021-00160-LQ-0,Basic Electrical Engineering,DEET-4,6/6/2023
20230606-001,2021-00160-LQ-0,Digital and Analog Devices,DEET-4,6/6/2023
20231020-001,2022-00438-LQ-1,Fundamentals of Electromechanical Systems,DEET-3,20/10/2023
20231020-001,2022-00438-LQ-1,Electrical Safety Standards,DEET-3,20/10/2023
20230331-003,2021-00278-LQ-0,Electrical Wiring and Design,DEET-4,31/03/2023
20230331-003,2021-00278-LQ-0,Instrumentation and Measurement,DEET-4,31/03/2023
20230331-003,2021-00278-LQ-0,Basic Electrical Engineering,DEET-4,31/03/2023
20230331-003,2021-00278-LQ-0,Digital and Analog Devices,DEET-4,31/03/2023
20230331-003,2021-00278-LQ-0,Power Systems and Transmission,DEET-4,31/03/2023
20230331-003,2021-00278-LQ-0,Introduction to Electrical Circuits,DEET-4,31/03/2023
20240701-001,2021-00313-LQ-0,Electrical Wiring and Design,DEET-4,1/7/2024
20240701-001,2021-00313-LQ-0,Instrumentation and Measurement,DEET-4,1/7/2024
20240701-001,2021-00313-LQ-0,Fundamentals of Electromechanical Systems,DEET-4,1/7/2024
20240701-001,2021-00313-LQ-0,Basic Electrical Engineering,DEET-4,1/7/2024
20240701-001,2021-00313-LQ-0,Applied Electronics,DEET-4,1/7/2024
20230822-001,2021-00389-LQ-0,Applied Electronics,DEET-4,22/08/2023
20230822-001,2021-00389-LQ-0,Electrical Wiring and Design,DEET-4,22/08/2023
20230822-001,2021-00389-LQ-0,Power Systems and Transmission,DEET-4,22/08/2023
20230822-001,2021-00389-LQ-0,Instrumentation and Measurement,DEET-4,22/08/2023
20230822-001,2021-00389-LQ-0,Fundamentals of Electromechanical Systems,DEET-4,22/08/2023
20230822-001,2021-00389-LQ-0,Digital and Analog Devices,DEET-4,22/08/2023
20240223-001,2022-00494-LQ-0,Industrial Motor Control,DEET-3,23/02/2024
20240223-001,2022-00494-LQ-0,Instrumentation and Measurement,DEET-3,23/02/2024
20240223-001,2022-00494-LQ-0,Power Systems and Transmission,DEET-3,23/02/2024
20230622-002,2023-00101-LQ-1,Applied Electronics,DEET-2,22/06/2023
20230622-002,2023-00101-LQ-1,Fundamentals of Electromechanical Systems,DEET-2,22/06/2023
20230622-002,2023-00101-LQ-1,Basic Electrical Engineering,DEET-2,22/06/2023
20230404-003,2021-00190-LQ-0,Basic Electrical Engineering,DEET-4,4/4/2023
20230404-003,2021-00190-LQ-0,Power Systems and Transmission,DEET-4,4/4/2023
20230404-003,2021-00190-LQ-0,Introduction to Electrical Circuits,DEET-4,4/4/2023
20230404-003,2021-00190-LQ-0,Fundamentals of Electromechanical Systems,DEET-4,4/4/2023
20230404-003,2021-00190-LQ-0,Applied Electronics,DEET-4,4/4/2023
20230404-003,2021-00190-LQ-0,Electrical Safety Standards,DEET-4,4/4/2023
20241114-001,2021-00395-LQ-0,Instrumentation and Measurement,DEET-4,14/11/2024
20241114-001,2021-00395-LQ-0,Applied Electronics,DEET-4,14/11/2024
20240416-001,2021-00318-LQ-0,Electrical Wiring and Design,DEET-4,16/04/2024
20240416-001,2021-00318-LQ-0,Applied Electronics,DEET-4,16/04/2024
20230818-002,2024-00141-LQ-1,Introduction to Electrical Circuits,DEET-1,18/08/2023
20230818-002,2024-00141-LQ-1,Electrical Safety Standards,DEET-1,18/08/2023
20230818-002,2024-00141-LQ-1,Industrial Motor Control,DEET-1,18/08/2023
20230818-002,2024-00141-LQ-1,Fundamentals of Electromechanical Systems,DEET-1,18/08/2023
20230818-002,2024-00141-LQ-1,Basic Electrical Engineering,DEET-1,18/08/2023
20230818-002,2024-00141-LQ-1,Digital and Analog Devices,DEET-1,18/08/2023
20241110-003,2021-00292-LQ-0,Power Systems and Transmission,DEET-4,10/11/2024
20241110-003,2021-00292-LQ-0,Industrial Motor Control,DEET-4,10/11/2024
20241110-003,2021-00292-LQ-0,Digital and Analog Devices,DEET-4,10/11/2024
20241130-001,2023-00243-LQ-0,Fundamentals of Electromechanical Systems,DEET-2,30/11/2024
20241130-001,2023-00243-LQ-0,Introduction to Electrical Circuits,DEET-2,30/11/2024
20241130-001,2023-00243-LQ-0,Electrical Wiring and Design,DEET-2,30/11/2024
20241130-001,2023-00243-LQ-0,Power Systems and Transmission,DEET-2,30/11/2024
20241130-001,2023-00243-LQ-0,Industrial Motor Control,DEET-2,30/11/2024
20241130-001,2023-00243-LQ-0,Applied Electronics,DEET-2,30/11/2024
20240218-001,2023-00279-LQ-1,Power Systems and Transmission,DEET-2,18/02/2024
20240218-001,2023-00279-LQ-1,Electrical Wiring and Design,DEET-2,18/02/2024
20240218-001,2023-00279-LQ-1,Instrumentation and Measurement,DEET-2,18/02/2024
20240218-001,2023-00279-LQ-1,Basic Electrical Engineering,DEET-2,18/02/2024
20240218-001,2023-00279-LQ-1,Digital and Analog Devices,DEET-2,18/02/2024
20230927-002,2024-00492-LQ-1,Basic Electrical Engineering,DEET-1,27/09/2023
20230927-002,2024-00492-LQ-1,Digital and Analog Devices,DEET-1,27/09/2023
20230927-002,2024-00492-LQ-1,Industrial Motor Control,DEET-1,27/09/2023
20230927-002,2024-00492-LQ-1,Fundamentals of Electromechanical Systems,DEET-1,27/09/2023
20230927-002,2024-00492-LQ-1,Electrical Safety Standards,DEET-1,27/09/2023
20230927-002,2024-00492-LQ-1,Applied Electronics,DEET-1,27/09/2023
20240124-001,2021-00114-LQ-0,Introduction to Electrical Circuits,DEET-4,24/01/2024
20240124-001,2021-00114-LQ-0,Instrumentation and Measurement,DEET-4,24/01/2024
20230714-001,2021-00265-LQ-1,Basic Electrical Engineering,DEET-4,14/07/2023
20230714-001,2021-00265-LQ-1,Introduction to Electrical Circuits,DEET-4,14/07/2023
20230714-001,2021-00265-LQ-1,Applied Electronics,DEET-4,14/07/2023
20241215-001,2024-00279-LQ-1,Basic Electrical Engineering,DEET-1,15/12/2024
20241215-001,2024-00279-LQ-1,Applied Electronics,DEET-1,15/12/2024
20241215-001,2024-00279-LQ-1,Fundamentals of Electromechanical Systems,DEET-1,15/12/2024
20241215-001,2024-00279-LQ-1,Electrical Safety Standards,DEET-1,15/12/2024
20241215-001,2024-00279-LQ-1,Electrical Wiring and Design,DEET-1,15/12/2024
20241215-001,2024-00279-LQ-1,Instrumentation and Measurement,DEET-1,15/12/2024
20230907-001,2024-00139-LQ-1,Digital and Analog Devices,DEET-1,7/9/2023
20230907-001,2024-00139-LQ-1,Applied Electronics,DEET-1,7/9/2023
20230907-001,2024-00139-LQ-1,Introduction to Electrical Circuits,DEET-1,7/9/2023
20230907-001,2024-00139-LQ-1,Instrumentation and Measurement,DEET-1,7/9/2023
20230120-002,2022-00253-LQ-1,Instrumentation and Measurement,DEET-3,20/01/2023
20230120-002,2022-00253-LQ-1,Electrical Safety Standards,DEET-3,20/01/2023
20230120-002,2022-00253-LQ-1,Industrial Motor Control,DEET-3,20/01/2023
20230120-002,2022-00253-LQ-1,Applied Electronics,DEET-3,20/01/2023
20230120-002,2022-00253-LQ-1,Power Systems and Transmission,DEET-3,20/01/2023
20240731-005,2024-00347-LQ-0,Introduction to Electrical Circuits,DEET-1,31/07/2024
20240731-005,2024-00347-LQ-0,Power Systems and Transmission,DEET-1,31/07/2024
20240731-005,2024-00347-LQ-0,Industrial Motor Control,DEET-1,31/07/2024
20240731-005,2024-00347-LQ-0,Fundamentals of Electromechanical Systems,DEET-1,31/07/2024
20240731-005,2024-00347-LQ-0,Digital and Analog Devices,DEET-1,31/07/2024
20230112-001,2023-00362-LQ-1,Basic Electrical Engineering,DEET-2,12/1/2023
20230112-001,2023-00362-LQ-1,Electrical Wiring and Design,DEET-2,12/1/2023
20230112-001,2023-00362-LQ-1,Digital and Analog Devices,DEET-2,12/1/2023
20230112-001,2023-00362-LQ-1,Applied Electronics,DEET-2,12/1/2023
20230112-001,2023-00362-LQ-1,Electrical Safety Standards,DEET-2,12/1/2023
20240523-003,2023-00314-LQ-0,Applied Electronics,DEET-2,23/05/2024
20240523-003,2023-00314-LQ-0,Power Systems and Transmission,DEET-2,23/05/2024
20240726-004,2024-00216-LQ-0,Electrical Wiring and Design,DEET-1,26/07/2024
20240726-004,2024-00216-LQ-0,Industrial Motor Control,DEET-1,26/07/2024
20240726-004,2024-00216-LQ-0,Basic Electrical Engineering,DEET-1,26/07/2024
20240726-004,2024-00216-LQ-0,Electrical Safety Standards,DEET-1,26/07/2024
20240726-004,2024-00216-LQ-0,Power Systems and Transmission,DEET-1,26/07/2024
20240309-002,2022-00401-LQ-0,Fundamentals of Electromechanical Systems,DEET-3,9/3/2024
20240309-002,2022-00401-LQ-0,Electrical Safety Standards,DEET-3,9/3/2024
